;;;;;;;;;;;;;;;;;;;;Moyenne;Variance;Ecart type;;m‚diance;;;;;;;
;;IdOp100;SN;Colonne2;Type;DateStart;OCV;ACIR;InsuP;InsuN;TC1;TC2;VC1;VC2;VC3;VC4;VC5;VC6;VC7;23.37;0.000277097;0.016646243;;23.37;;;;;;;
23.39;21.51915268;1067;0B5MEVA000A46JCCW0000042;572;3551;05/06/2023 13:22;23.38;3.06;9999;9999;24;24;3895;3896;3898;3896;3895;3895;1;;;;21.51915268;;;;;;;;
23.39;21.51915268;1066;0B5MEVA000A46JCCV0000502;571;3551;05/06/2023 13:21;23.38;3.09;9999;9999;24;24;3898;3898;3896;3896;3896;3896;1;;;;21.51915268;;;;;;;;
23.39;21.51915268;1065;0B5MEVA000A46JCCV0000504;570;3551;05/06/2023 13:20;23.38;3.07;9999;9999;24;24;3895;3896;3896;3896;3896;3895;1;;;;21.51915268;;;;;;;;
23.39;21.51915268;1064;0B5MEVA000A46JCCW0000031;569;3551;05/06/2023 13:19;23.38;3.08;9999;9999;0;0;0;0;0;0;0;0;1;;;;21.51915268;;;;;;;;
23.39;5.986976907;1063;0B5MEVA000A46JCCW0000627;921;3551;05/06/2023 12:57;23.40;3.06;9999;9999;24;24;3899;3898;3899;3898;3899;3899;1;;;;5.986976907;;;;;;;;
23.39;9.789878366;1062;0B5MEVA000A46JCCW0000153;30;3551;05/06/2023 12:56;23.35;3.05;9999;9999;24;23;3892;3893;3892;3892;3893;3890;0;;;;9.789878366;;;;;;;;
23.39;21.51915268;1061;0B5MEVA000A46JCCW0000599;568;3551;05/06/2023 12:54;23.38;3.04;9999;9999;24;24;3899;3896;3899;3899;3894;3895;1;;;;21.51915268;;;;;;;;
23.39;13.59506614;1060;0B5MEVA000A46JCCW0000356;795;3551;05/06/2023 12:53;23.39;3.04;9999;9999;24;24;3898;3899;3898;3899;3899;3898;1;;;;13.59506614;;;;;;;;
23.39;21.51915268;1059;0B5MEVA000A46JCCV0000512;567;3551;05/06/2023 12:52;23.38;3.08;9999;9999;24;24;3895;3896;3896;3896;3896;3895;1;;;;21.51915268;;;;;;;;
23.39;21.51915268;1058;0B5MEVA000A46JCCW0000041;566;3551;05/06/2023 12:50;23.38;3.06;9999;9999;24;24;3896;3896;3898;3896;3896;3894;1;;;;21.51915268;;;;;;;;
23.39;13.59506614;1057;0B5MEVA000A46JCCW0000366;794;3551;05/06/2023 12:49;23.39;3.04;9999;9999;23;23;3898;3899;3898;3898;3896;3898;1;;;;13.59506614;;;;;;;;
23.39;13.59506614;1056;0B5MEVA000A46JCCW0000338;793;3551;05/06/2023 12:47;23.39;3.08;9999;9999;24;23;3898;3896;3896;3895;3899;3896;1;;;;13.59506614;;;;;;;;
23.39;13.59506614;1055;0B5MEVA000A46JCCW0000132;792;3551;05/06/2023 12:46;23.39;3.07;9999;9999;23;23;3896;3898;3898;3899;3899;3899;1;;;;13.59506614;;;;;;;;
23.39;13.59506614;1054;0B5MEVA000A46JCCW0000591;791;3551;05/06/2023 12:45;23.39;3.06;9999;9999;24;23;3899;3898;3898;3898;3899;3899;1;;;;13.59506614;;;;;;;;
23.39;13.59506614;1053;0B5MEVA000A46JCCW0000592;790;3551;05/06/2023 12:43;23.39;3.05;9999;9999;24;23;3899;3900;3899;3899;3898;3899;1;;;;13.59506614;;;;;;;;
23.39;13.59506614;1052;0B5MEVA000A46JCCW0000128;789;3551;05/06/2023 12:42;23.39;3.07;9999;9999;23;23;3899;3896;3898;3898;3898;3898;1;;;;13.59506614;;;;;;;;
23.39;21.51915268;1051;0B5MEVA000A46JCCT0000158;565;3551;05/06/2023 12:40;23.38;3.1;9999;9999;24;24;3896;3896;3896;3895;3895;3896;1;;;;21.51915268;;;;;;;;
23.39;13.59506614;1050;0B5MEVA000A46JCCW0000572;788;3551;05/06/2023 12:39;23.39;3.05;9999;9999;23;23;3896;3898;3896;3896;3896;3896;1;;;;13.59506614;;;;;;;;
23.39;13.59506614;1049;0B5MEVA000A46JCCW0000579;787;3551;05/06/2023 12:37;23.39;3.06;9999;9999;24;24;3898;3898;3898;3896;3898;3899;1;;;;13.59506614;;;;;;;;
23.39;13.59506614;1048;0B5MEVA000A46JCCT0000094;786;3551;05/06/2023 12:35;23.39;3.09;9999;9999;24;24;3898;3898;3898;3898;3898;3896;1;;;;13.59506614;;;;;;;;
23.39;21.51915268;1047;0B5MEVA000A46JCCT0000132;564;3551;05/06/2023 11:11;23.38;3.11;9999;9999;23;23;3898;3895;3896;3896;3896;3895;1;;;;21.51915268;;;;;;;;
23.39;13.59506614;1046;0B5MEVA000A46JCCW0000507;785;3551;05/06/2023 11:10;23.39;3.06;9999;9999;23;23;3898;3896;3899;3899;3896;3898;1;;;;13.59506614;;;;;;;;
23.39;13.59506614;1045;0B5MEVA000A46JCCW0000058;784;3551;05/06/2023 11:09;23.39;3.09;9999;9999;23;23;3900;3898;3899;3899;3900;3898;1;;;;13.59506614;;;;;;;;
23.39;21.51915268;1044;0B5MEVA000A46JCCS0000020;563;3551;05/06/2023 11:08;23.38;3.08;9999;9999;23;23;3898;3896;3896;3898;3896;3896;1;;;;21.51915268;;;;;;;;
23.39;13.59506614;1043;0B5MEVA000A46JCCW0000361;783;3551;05/06/2023 11:07;23.39;3.05;9999;9999;23;23;3899;3899;3899;3900;3896;3898;1;;;;13.59506614;;;;;;;;
23.39;21.51915268;1042;0B5MEVA000A46JCCW0000363;562;3551;05/06/2023 11:06;23.38;3.07;9999;9999;23;23;3896;3899;3896;3896;3895;3892;1;;;;21.51915268;;;;;;;;
23.39;21.51915268;1041;0B5MEVA000A46JCCT0000092;561;3551;05/06/2023 11:04;23.38;3.1;9999;9999;24;23;3898;3896;3896;3896;3898;3894;1;;;;21.51915268;;;;;;;;
23.39;13.59506614;1040;0B5MEVA000A46JCCS0000112;782;3551;05/06/2023 11:03;23.39;3.1;9999;9999;23;23;3898;3898;3898;3899;3898;3899;1;;;;13.59506614;;;;;;;;
23.39;13.59506614;1039;0B5MEVA000A46JCCW0000360;781;3551;05/06/2023 10:56;23.39;3.06;9999;9999;24;23;3898;3899;3898;3896;3899;3898;1;;;;13.59506614;;;;;;;;
23.39;21.51915268;1038;0B5MEVA000A46JCCS0000038;560;3551;05/06/2023 10:55;23.38;3.11;9999;9999;23;23;3896;3895;3896;3899;3896;3898;1;;;;21.51915268;;;;;;;;
23.39;13.59506614;1037;0B5MEVA000A46JCCT0000128;780;3551;05/06/2023 10:52;23.39;3.1;9999;9999;23;23;3899;3899;3898;3896;3898;3898;1;;;;13.59506614;;;;;;;;
23.39;13.59506614;1036;0B5MEVA000A46JCCT0000145;779;3551;05/06/2023 10:51;23.39;3.11;9999;9999;23;23;3899;3899;3898;3898;3898;3898;1;;;;13.59506614;;;;;;;;
23.39;13.59506614;1035;0B5MEVA000A46JCCW0000617;778;3551;05/06/2023 10:50;23.39;3.05;9999;9999;23;23;3896;3899;3899;3896;3898;3896;1;;;;13.59506614;;;;;;;;
23.39;21.51915268;1034;0B5MEVA000A46JCCS0000054;559;3551;05/06/2023 10:49;23.38;3.08;9999;9999;23;23;3899;3895;3898;3896;3896;3893;1;;;;21.51915268;;;;;;;;
23.39;5.986976907;1033;0B5MEVA000A46JCCW0000598;920;3551;05/06/2023 10:48;23.40;3.05;9999;9999;23;23;3899;3899;3899;3899;3900;3899;1;;;;5.986976907;;;;;;;;
23.39;13.59506614;1032;0B5MEVA000A46JCCW0000399;777;3551;05/06/2023 10:47;23.39;3.08;9999;9999;24;23;3899;3899;3900;3898;3898;3896;1;;;;13.59506614;;;;;;;;
23.39;21.51915268;1031;0B5MEVA000A46JCCW0000069;558;3551;02/06/2023 14:14;23.38;3.07;9999;9999;23;23;3896;3895;3898;3898;3898;3898;1;;;;21.51915268;;;;;;;;
23.39;13.59506614;1030;0B5MEVA000A46JCCW0000400;776;3551;02/06/2023 14:13;23.39;3.08;9999;9999;23;23;3896;3898;3898;3896;3895;3896;1;;;;13.59506614;;;;;;;;
23.39;13.59506614;1029;0B5MEVA000A46JCCS0000036;775;3551;02/06/2023 14:09;23.39;3.08;9999;9999;24;23;3899;3898;3899;3899;3899;3898;1;;;;13.59506614;;;;;;;;
23.39;21.51915268;1028;0B5MEVA000A46JCCT0000030;557;3551;02/06/2023 14:08;23.38;3.1;9999;9999;23;23;3898;3898;3896;3898;3896;3898;1;;;;21.51915268;;;;;;;;
23.39;21.51915268;1027;0B5MEVA000A46JCCV0000026;556;3551;02/06/2023 14:08;23.38;3.08;9999;9999;23;23;3898;3896;3898;3895;3899;3896;1;;;;21.51915268;;;;;;;;
23.39;21.51915268;1026;0B5MEVA000A46JCCT0000055;555;3551;02/06/2023 14:07;23.38;3.11;9999;9999;0;0;0;0;0;0;0;0;1;;;;21.51915268;;;;;;;;
23.39;13.59506614;1025;0B5MEVA000A46JCCT0000146;774;3551;02/06/2023 14:06;23.39;3.1;9999;9999;23;23;3896;3899;3898;3898;3899;3896;1;;;;13.59506614;;;;;;;;
23.39;13.59506614;1024;0B5MEVA000A46JCCS0000070;773;3551;02/06/2023 14:06;23.39;3.08;9999;9999;23;23;3898;3898;3899;3898;3899;3898;1;;;;13.59506614;;;;;;;;
23.39;13.59506614;1023;0B5MEVA000A46JCCT0000150;772;3551;02/06/2023 14:05;23.39;3.11;9999;9999;23;23;3898;3899;3899;3899;3898;3898;1;;;;13.59506614;;;;;;;;
23.39;13.59506614;1022;0B5MEVA000A46JCCT0000119;771;3551;02/06/2023 14:04;23.39;3.09;9999;9999;23;23;3899;3898;3898;3898;3898;3898;1;;;;13.59506614;;;;;;;;
23.39;13.59506614;1021;0B5MEVA000A46JCCT0000097;770;3551;02/06/2023 14:04;23.39;3.11;9999;9999;23;23;3899;3900;3899;3896;3899;3899;1;;;;13.59506614;;;;;;;;
23.39;13.59506614;1020;0B5MEVA000A46JCCW0000564;769;3551;02/06/2023 14:03;23.39;3.04;9999;9999;24;23;3899;3898;3898;3898;3898;3898;1;;;;13.59506614;;;;;;;;
23.39;13.59506614;1019;0B5MEVA000A46JCCW0000570;768;3551;02/06/2023 14:03;23.39;3.06;9999;9999;24;24;3896;3898;3898;3895;3898;3896;1;;;;13.59506614;;;;;;;;
23.39;13.59506614;1018;0B5MEVA000A46JCCT0000135;767;3551;02/06/2023 13:58;23.39;3.1;9999;9999;24;23;3898;3898;3898;3898;3896;3896;1;;;;13.59506614;;;;;;;;
23.39;21.51915268;1017;0B5MEVA000A46JCCT0000157;554;3551;02/06/2023 08:53;23.38;3.1;9999;9999;23;23;3895;3896;3894;3895;3894;3896;1;;;;21.51915268;;;;;;;;
23.39;13.59506614;1016;0B5MEVA000A46JCCW0000625;766;3551;02/06/2023 08:52;23.39;3.06;9999;9999;23;23;3898;3898;3895;3898;3895;3898;1;;;;13.59506614;;;;;;;;
23.39;21.51915268;1015;0B5MEVA000A46JCCW0000152;553;3551;02/06/2023 08:51;23.38;3.07;9999;9999;23;23;3898;3898;3898;3898;3896;3894;1;;;;21.51915268;;;;;;;;
23.39;13.59506614;1014;0B5MEVA000A46JCCW0000619;765;3551;02/06/2023 08:50;23.39;3.06;9999;9999;23;23;3898;3898;3898;3896;3898;3898;1;;;;13.59506614;;;;;;;;
23.39;13.59506614;1013;0B5MEVA000A46JCCW0000010;764;3551;02/06/2023 08:47;23.39;3.1;9999;9999;23;23;3899;3899;3896;3898;3898;3900;1;;;;13.59506614;;;;;;;;
23.39;13.59506614;1012;0B5MEVA000A46JCCW0000100;763;3551;02/06/2023 08:46;23.39;3.08;9999;9999;23;23;3898;3898;3896;3896;3898;3900;1;;;;13.59506614;;;;;;;;
23.39;13.59506614;1011;0B5MEVA000A46JCCV0000473;762;3551;02/06/2023 08:45;23.39;3.08;9999;9999;23;23;3899;3898;3898;3899;3899;3898;1;;;;13.59506614;;;;;;;;
23.39;13.59506614;1010;0B5MEVA000A46JCCW0000165;761;3551;02/06/2023 08:44;23.39;3.08;9999;9999;23;23;3896;3900;3896;3896;3898;3898;1;;;;13.59506614;;;;;;;;
23.39;13.59506614;1009;0B5MEVA000A46JCCW0000163;760;3551;02/06/2023 08:43;23.39;3.07;9999;9999;23;23;3899;3899;3899;3898;3896;3896;1;;;;13.59506614;;;;;;;;
23.39;5.986976907;1008;0B5MEVA000A46JCCV0000462;919;3551;02/06/2023 08:42;23.40;3.09;9999;9999;23;23;3898;3900;3899;3900;3898;3899;1;;;;5.986976907;;;;;;;;
23.39;13.59506614;1007;0B5MEVA000A46JCCW0000169;759;3551;02/06/2023 08:41;23.39;3.08;9999;9999;23;23;3898;3899;3899;3899;3898;3900;1;;;;13.59506614;;;;;;;;
23.39;13.59506614;1006;0B5MEVA000A46JCCV0000476;758;3551;02/06/2023 08:40;23.39;3.1;9999;9999;23;22;3898;3898;3898;3898;3899;3898;1;;;;13.59506614;;;;;;;;
23.39;21.51915268;1005;0B5MEVA000A46JCCW0000162;552;3551;02/06/2023 08:40;23.38;3.08;9999;9999;23;22;3896;3899;3896;3898;3895;3898;1;;;;21.51915268;;;;;;;;
23.39;13.59506614;1004;0B5MEVA000A46JCCV0000459;757;3551;01/06/2023 13:29;23.39;3.09;9999;9999;23;24;3899;3898;3900;3898;3898;3899;1;;;;13.59506614;;;;;;;;
23.39;13.59506614;1003;0B5MEVA000A46JCCV0000461;756;3551;01/06/2023 13:28;23.39;3.08;9999;9999;24;24;3898;3899;3899;3896;3899;3898;1;;;;13.59506614;;;;;;;;
23.39;18.26094097;1002;0B5MEVA000A46JCCV0000457;147;3551;01/06/2023 13:27;23.36;3.07;9999;9999;24;24;3894;3894;3894;3893;3894;3893;0;;;;18.26094097;;;;;;;;
23.39;13.59506614;1001;0B5MEVA000A46JCCW0000362;755;3551;01/06/2023 13:25;23.39;3.07;9999;9999;24;24;3899;3899;3899;3898;3899;3899;1;;;;13.59506614;;;;;;;;
23.39;5.986976907;1000;0B5MEVA000A46JCCX0000233;918;3551;01/06/2023 13:23;23.40;3.08;9999;9999;23;23;3900;3899;3900;3901;3899;3899;1;;;;5.986976907;;;;;;;;
23.39;13.59506614;999;0B5MEVA000A46JCCV0000406;754;3551;01/06/2023 13:22;23.39;3.11;9999;9999;24;24;3898;3898;3898;3899;3896;3898;1;;;;13.59506614;;;;;;;;
23.39;13.59506614;998;0B5MEVA000A46JCCX0000238;753;3551;01/06/2023 13:21;23.39;3.09;9999;9999;24;23;3898;3899;3896;3899;3889;3896;1;;;;13.59506614;;;;;;;;
23.39;13.59506614;997;0B5MEVA000A46JCCS0000202;752;3551;01/06/2023 13:20;23.39;3.1;9999;9999;24;24;3899;3899;3896;3898;3900;3899;1;;;;13.59506614;;;;;;;;
23.39;5.986976907;996;0B5MEVA000A46JCCX0000234;917;3551;01/06/2023 13:19;23.40;3.1;9999;9999;24;23;3898;3900;3900;3903;3898;3900;1;;;;5.986976907;;;;;;;;
23.39;13.59506614;995;0B5MEVA000A46JCCW0000296;751;3551;01/06/2023 13:18;23.39;3.07;9999;9999;24;23;3899;3895;3900;3899;3898;3899;1;;;;13.59506614;;;;;;;;
23.39;13.59506614;994;0B5MEVA000A46JCCW0000291;750;3551;01/06/2023 13:17;23.39;3.07;9999;9999;24;23;3898;3898;3899;3898;3899;3899;1;;;;13.59506614;;;;;;;;
23.39;13.59506614;993;0B5MEVA000A46JCCW0000437;749;3551;01/06/2023 13:17;23.39;3.05;9999;9999;23;23;3899;3896;3898;3899;3898;3898;1;;;;13.59506614;;;;;;;;
23.39;9.789878366;992;0B5MEVA000A46JCCW0000286;29;3551;01/06/2023 13:16;23.35;3.06;9999;9999;24;24;3893;3893;3890;3890;3889;3893;0;;;;9.789878366;;;;;;;;
23.39;13.59506614;991;0B5MEVA000A46JCCV0000221;748;3551;01/06/2023 13:15;23.39;3.07;9999;9999;24;23;3896;3896;3898;3895;3898;3899;1;;;;13.59506614;;;;;;;;
23.39;5.986976907;990;0B5MEVA000A46JCCW0000348;916;3551;01/06/2023 13:14;23.40;3.08;9999;9999;24;23;3899;3899;3899;3899;3899;3899;1;;;;5.986976907;;;;;;;;
23.39;13.59506614;989;0B5MEVA000A46JCCV0000203;747;3551;01/06/2023 13:12;23.39;3.08;9999;9999;23;23;3898;3899;3898;3898;3896;3898;1;;;;13.59506614;;;;;;;;
23.39;13.59506614;988;0B5MEVA000A46JCCW0000523;746;3551;01/06/2023 12:50;23.39;3.05;9999;9999;23;23;3899;3900;3899;3898;3899;3898;1;;;;13.59506614;;;;;;;;
23.39;13.59506614;987;0B5MEVA000A46JCCW0000542;745;3551;01/06/2023 12:49;23.39;3.04;9999;9999;23;23;3900;3898;3896;3899;3900;3899;1;;;;13.59506614;;;;;;;;
23.39;13.59506614;986;0B5MEVA000A46JCCW0000531;744;3551;01/06/2023 12:48;23.39;3.04;9999;9999;24;24;3900;3896;3898;3899;3899;3899;1;;;;13.59506614;;;;;;;;
23.39;13.59506614;985;0B5MEVA000A46JCCW0000541;743;3551;01/06/2023 12:47;23.39;3.05;9999;9999;24;23;3900;3900;3899;3896;3896;3898;1;;;;13.59506614;;;;;;;;
23.39;13.59506614;984;0B5MEVA000A46JCCW0000430;742;3551;01/06/2023 12:47;23.39;3.07;9999;9999;24;24;3893;3901;3898;3899;3900;3899;1;;;;13.59506614;;;;;;;;
23.39;13.59506614;983;0B5MEVA000A46JCCW0000436;741;3551;01/06/2023 12:46;23.39;3.06;9999;9999;24;24;3898;3898;3898;3896;3895;3896;1;;;;13.59506614;;;;;;;;
23.39;13.59506614;982;0B5MEVA000A46JCCW0000440;740;3551;01/06/2023 12:44;23.39;3.06;9999;9999;24;24;3898;3898;3896;3898;3898;3899;1;;;;13.59506614;;;;;;;;
23.39;13.59506614;981;0B5MEVA000A46JCCV0000153;739;3551;01/06/2023 12:44;23.39;3.06;9999;9999;24;24;3899;3898;3898;3900;3898;3898;1;;;;13.59506614;;;;;;;;
23.40;5.986976907;739;0B5MEVA001A45JC9V0000220;895;3551;03/05/2023 11:32;23.40;3.13;9999;9999;22;22;3894;3901;3900;3900;3900;3900;1;;;;5.986976907;;;;;;;;
23.40;5.986976907;767;0B5MEVA001A45JC9T0000125;896;3551;04/05/2023 14:18;23.40;3.15;9999;9999;23;23;3896;3901;3900;3898;3899;3905;1;;;;5.986976907;;;;;;;;
23.40;5.986976907;886;0B5MEVA000A46JCCW0000535;897;3551;24/05/2023 11:48;23.40;3.05;9999;9999;23;23;3899;3900;3899;3899;3899;3899;1;;;;5.986976907;;;;;;;;
23.40;5.986976907;890;0B5MEVA000A46JCCW0000534;898;3551;24/05/2023 13:57;23.40;3.04;9999;9999;23;23;3899;3899;3899;3900;3899;3900;1;;;;5.986976907;;;;;;;;
23.40;5.986976907;891;0B5MEVA000A46JCCX0000038;899;3551;24/05/2023 13:58;23.40;3.07;9999;9999;23;23;3898;3899;3900;3900;3896;3900;1;;;;5.986976907;;;;;;;;
23.40;5.986976907;894;0B5MEVA000A46JCCX0000046;900;3551;25/05/2023 13:15;23.40;3.05;9999;9999;23;23;3901;3900;3900;3899;3898;3900;1;;;;5.986976907;;;;;;;;
23.40;5.986976907;912;0B5MEVA000A46JCCX0000046;901;3551;25/05/2023 14:26;23.40;3.05;9999;9999;23;23;3901;3900;3900;3899;3898;3900;1;;;;5.986976907;;;;;;;;
23.40;5.986976907;917;0B5MEVA000A46JCCW0000628;902;3551;25/05/2023 14:29;23.40;3.05;9999;9999;23;23;3899;3898;3899;3900;3899;3899;1;;;;5.986976907;;;;;;;;
23.40;5.986976907;919;0B5MEVA000A46JCCW0000603;903;3551;25/05/2023 14:31;23.40;3.06;9999;9999;23;23;3898;3900;3899;3900;3900;3899;1;;;;5.986976907;;;;;;;;
23.40;5.986976907;920;0B5MEVA000A46JCCW0000600;904;3551;25/05/2023 14:32;23.40;3.06;9999;9999;23;23;3898;3900;3898;3900;3900;3898;1;;;;5.986976907;;;;;;;;
23.40;5.986976907;924;0B5MEVA000A46JCCW0000383;905;3551;30/05/2023 15:11;23.40;3.05;9999;9999;24;24;3896;3899;3900;3898;3898;3900;1;;;;5.986976907;;;;;;;;
23.40;5.986976907;926;0B5MEVA000A46JCCW0000255;906;3551;30/05/2023 15:14;23.40;3.07;9999;9999;24;24;3901;3900;3899;3899;3900;3899;1;;;;5.986976907;;;;;;;;
23.40;5.986976907;930;0B5MEVA000A46JCCW0000394;907;3551;30/05/2023 15:18;23.40;3.05;9999;9999;24;24;3899;3899;3899;3899;3898;3898;1;;;;5.986976907;;;;;;;;
23.40;5.986976907;933;0B5MEVA000A46JCCW0000375;908;3551;30/05/2023 15:22;23.40;3.05;9999;9999;24;24;3900;3899;3900;3899;3899;3900;1;;;;5.986976907;;;;;;;;
23.40;5.986976907;940;0B5MEVA000A46JCCW0000021;909;3551;31/05/2023 13:55;23.40;3.07;9999;9999;24;24;3898;3900;3900;3901;3898;3900;1;;;;5.986976907;;;;;;;;
23.40;5.986976907;942;0B5MEVA000A46JCCX0000350;910;3551;31/05/2023 13:59;23.40;3.07;9999;9999;24;24;3899;3900;3898;3900;3898;3898;1;;;;5.986976907;;;;;;;;
23.40;5.986976907;948;0B5MEVA000A46JCCS0000208;911;3551;31/05/2023 14:09;23.40;3.06;9999;9999;24;23;3900;3899;3899;3899;3898;3899;1;;;;5.986976907;;;;;;;;
23.40;13.59506614;980;0B5MEVA000A46JCCW0000025;738;3551;01/06/2023 12:43;23.39;3.06;9999;9999;24;24;3899;3899;3898;3899;3896;3900;1;;;;13.59506614;;;;;;;;
23.40;18.26094097;979;0B5MEVA000A46JCCX0000144;146;3551;01/06/2023 12:40;23.36;3.05;9999;9999;24;24;3894;3893;3892;3893;3894;3893;0;;;;18.26094097;;;;;;;;
23.40;5.986976907;978;0B5MEVA000A46JCCW0000683;915;3551;01/06/2023 12:40;23.40;3.05;9999;9999;24;23;3899;3899;3899;3900;3900;3900;1;;;;5.986976907;;;;;;;;
23.40;18.26094097;977;0B5MEVA000A46JCCX0000143;145;3551;01/06/2023 12:39;23.36;3.06;9999;9999;23;24;3893;3892;3892;3892;3892;3894;0;;;;18.26094097;;;;;;;;
23.40;5.986976907;976;0B5MEVA000A46JCCW0000676;914;3551;01/06/2023 12:38;23.40;3.05;9999;9999;24;23;3899;3899;3899;3899;3898;3898;1;;;;5.986976907;;;;;;;;
23.40;5.986976907;975;0B5MEVA000A46JCCW0000566;913;3551;01/06/2023 12:37;23.40;3.06;9999;9999;24;24;3901;3899;3900;3898;3898;3899;1;;;;5.986976907;;;;;;;;
23.40;5.986976907;974;0B5MEVA000A46JCCX0000012;912;3551;01/06/2023 12:36;23.40;3.04;9999;9999;24;24;3899;3900;3900;3900;3900;3899;1;;;;5.986976907;;;;;;;;
23.40;21.51915268;973;0B5MEVA000A46JCCW0000099;551;3551;01/06/2023 12:35;23.38;3.05;9999;9999;24;24;3898;3896;3896;3899;3896;3896;1;;;;21.51915268;;;;;;;;
23.40;13.59506614;972;0B5MEVA000A46JCCV0000383;737;3551;01/06/2023 11:17;23.39;3.1;9999;9999;24;23;3896;3898;3898;3899;3898;3896;1;;;;13.59506614;;;;;;;;
23.40;13.59506614;971;0B5MEVA000A46JCCW0000102;736;3551;01/06/2023 11:15;23.39;3.06;9999;9999;24;24;3898;3898;3898;3896;3899;3898;1;;;;13.59506614;;;;;;;;
23.40;13.59506614;970;0B5MEVA000A46JCCW0000091;735;3551;01/06/2023 11:13;23.39;3.08;9999;9999;24;24;3899;3898;3898;3898;3896;3898;1;;;;13.59506614;;;;;;;;
23.40;13.59506614;969;0B5MEVA000A46JCCW0000327;734;3551;01/06/2023 11:10;23.39;3.07;9999;9999;23;23;3899;3896;3896;3900;3899;3896;1;;;;13.59506614;;;;;;;;
23.40;13.59506614;968;0B5MEVA000A46JCCV0000373;733;3551;01/06/2023 11:09;23.39;3.09;9999;9999;23;23;3896;3896;3898;3896;3898;3899;1;;;;13.59506614;;;;;;;;
23.40;13.59506614;967;0B5MEVA000A46JCCW0000389;732;3551;01/06/2023 11:09;23.39;3.06;9999;9999;23;23;3898;3896;3893;3899;3899;3898;1;;;;13.59506614;;;;;;;;
23.40;13.59506614;966;0B5MEVA000A46JCCW0000173;731;3551;01/06/2023 11:08;23.39;3.08;9999;9999;23;23;3899;3898;3898;3899;3898;3898;1;;;;13.59506614;;;;;;;;
23.40;13.59506614;965;0B5MEVA000A46JCCW0000295;730;3551;01/06/2023 11:06;23.39;3.07;9999;9999;23;23;3899;3898;3898;3899;3899;3898;1;;;;13.59506614;;;;;;;;
23.40;13.59506614;964;0B5MEVA000A46JCCV0000374;729;3551;01/06/2023 11:06;23.39;3.1;9999;9999;23;23;3899;3899;3898;3899;3898;3899;1;;;;13.59506614;;;;;;;;
23.40;13.59506614;963;0B5MEVA000A46JCCX0000356;728;3551;01/06/2023 11:03;23.39;3.07;9999;9999;24;24;3899;3899;3896;3899;3899;3899;1;;;;13.59506614;;;;;;;;
23.40;13.59506614;962;0B5MEVA000A46JCCV0000361;727;3551;01/06/2023 11:02;23.39;3.07;9999;9999;24;23;3898;3899;3898;3898;3898;3898;1;;;;13.59506614;;;;;;;;
23.40;13.59506614;961;0B5MEVA000A46JCCX0000357;726;3551;01/06/2023 10:58;23.39;3.07;9999;9999;24;23;3898;3898;3899;3896;3898;3898;1;;;;13.59506614;;;;;;;;
23.40;13.59506614;960;0B5MEVA000A46JCCV0000498;725;3551;01/06/2023 10:57;23.39;3.08;9999;9999;24;23;3898;3898;3896;3898;3899;3895;1;;;;13.59506614;;;;;;;;
