IdOp100,SN,Type,DateStart,OCV,ACIR,InsuP,InsuN,TC1,TC2,VC1,VC2,VC3,VC4,VC5,VC6,RefLimite,IniFileVers,SoftVers,ImageVers,Pass,Operateur,TempsTest,TFactory
1307,0B5MEVA001A45JC9V0000238,3551,"2023-06-19 14:56:07",23.36,3.07,9999,9999,23,23,3894,3894,3892,3894,3895,3894,1,1,1,1,1,Carrousel,0,0
1308,0B5MEVA001A45JC9V0000152,3551,"2023-06-19 14:57:53",23.37,3.11,9999,9999,23,23,3895,3898,3893,3894,3894,3895,1,1,1,1,1,Carrousel,0,0
1309,0B5MEVA001A45JC9V0000346,3551,"2023-06-19 14:58:39",23.36,3.09,9999,9999,23,23,3893,3895,3893,3892,3893,3894,1,1,1,1,1,Carrousel,0,0
1310,0B5MEVA001A45JC9V0000261,3551,"2023-06-19 14:59:28",23.37,3.07,9999,9999,23,23,3894,3894,3894,3893,3894,3894,1,1,1,1,1,Carrousel,0,0
1311,0B5MEVA001A45JC9V0000151,3551,"2023-06-19 15:01:06",23.37,3.08,9999,9999,23,23,3893,3893,3894,3894,3894,3892,1,1,1,1,1,Carrousel,0,0
1312,0B5MEVA001A45JC9V0000265,3551,"2023-06-19 15:02:09",23.36,3.08,9999,9999,23,23,3893,3894,3896,3892,3893,3893,1,1,1,1,1,Carrousel,0,0
1313,0B5MEVA001A45JC9Y0000505,3551,"2023-06-19 15:03:03",23.35,3.07,9999,9999,23,23,3893,3893,3894,3887,3893,3894,1,1,1,1,1,Carrousel,0,0
1314,0B5MEVA001A45JC9Y0000424,3551,"2023-06-19 15:04:13",23.36,3.09,9999,9999,23,23,3893,3894,3892,3894,3894,3893,1,1,1,1,1,Carrousel,0,0
1315,0B5MEVA001A45JC9Y0000485,3551,"2023-06-19 15:04:58",23.37,3.08,9999,9999,23,23,3895,3894,3895,3898,3894,3895,1,1,1,1,1,Carrousel,0,0
1316,GB020,3551,"2023-06-19 15:04:58",23.42,3.06,0,0,205,205,1554,1554,1554,1554,1554,1554,1,1,1,1,0,debug,0,0
1317,0B5MEVA001A45JC9V0000039,3551,"2023-06-20 11:27:23",23.37,3.08,9999,9999,23,23,3896,3893,3895,3894,3894,3892,1,1,1,1,1,Carrousel,0,0
1318,0B5MEVA001A45JC9T0000094,3551,"2023-06-20 11:28:24",23.36,3.08,9999,9999,23,23,3892,3893,3892,3893,3893,3895,1,1,1,1,1,Carrousel,0,0
1319,0B5MEVA001A45JC9V0000021,3551,"2023-06-20 11:29:14",23.36,3.07,9999,9999,23,23,3893,3892,3892,3894,3890,3893,1,1,1,1,1,Carrousel,0,0
1320,0B5MEVA001A45JC9V0000053,3551,"2023-06-20 11:30:15",23.37,3.09,9999,9999,23,23,3892,3896,3894,3896,3895,3896,1,1,1,1,1,Carrousel,0,0
1321,0B5MEVA001A45JC9Y0000101,3551,"2023-06-20 11:31:39",23.37,3.08,9999,9999,23,23,3895,3894,3893,3898,3900,3893,1,1,1,1,1,Carrousel,0,0
1322,0B5MEVA001A45JC9V0000072,3551,"2023-06-20 11:32:31",23.36,3.07,9999,9999,23,23,3893,3894,3894,3890,3892,3894,1,1,1,1,1,Carrousel,0,0
1323,0B5MEVA001A45JC9X0000243,3551,"2023-06-20 11:33:23",23.37,3.08,9999,9999,23,23,3895,3896,3895,3895,3894,3894,1,1,1,1,1,Carrousel,0,0
1324,0B5MEVA001A45JC9X0000138,3551,"2023-06-20 11:34:01",23.36,3.07,9999,9999,23,23,3894,3893,3895,3893,3893,3890,1,1,1,1,1,Carrousel,0,0
1325,0B5MEVA001A45JC9W0000110,3551,"2023-06-20 11:34:52",23.36,3.09,9999,9999,23,23,3893,3892,3892,3895,3894,3895,1,1,1,1,1,Carrousel,0,0
1326,0B5MEVA001A45JC9X0000128,3551,"2023-06-20 11:35:38",23.36,3.07,9999,9999,23,23,3896,3892,3892,3892,3890,3893,1,1,1,1,1,Carrousel,0,0
1327,0B5MEVA001A45JC9X0000037,3551,"2023-06-20 11:36:26",23.36,3.07,9999,9999,23,23,3894,3893,3893,3894,3892,3892,1,1,1,1,1,Carrousel,0,0
1328,0B5MEVA001A45JC9X0000134,3551,"2023-06-20 11:39:53",23.36,3.06,9999,9999,23,23,3894,3894,3893,3892,3893,3893,1,1,1,1,1,Carrousel,0,0
1329,0B5MEVA001A45JC9X0000092,3551,"2023-06-20 11:41:14",23.36,3.06,9999,9999,23,23,3894,3892,3893,3893,3894,3892,1,1,1,1,1,Carrousel,0,0
1330,0B5MEVA001A45JC9X0000111,3551,"2023-06-20 11:42:15",23.36,3.08,9999,9999,23,23,3892,3892,3896,3893,3890,3894,1,1,1,1,1,Carrousel,0,0
1331,0B5MEVA001A45JC9T0000178,3551,"2023-06-20 11:43:20",23.38,3.08,9999,9999,23,23,3895,3896,3894,3899,3892,3899,1,1,1,1,1,Carrousel,0,0
1332,0B5MEVA001A45JC9X0000121,3551,"2023-06-20 11:44:26",23.36,3.06,9999,9999,23,23,3894,3894,3892,3893,3893,3893,1,1,1,1,1,Carrousel,0,0
1333,0B5MEVA001A45JC9V0000248,3551,"2023-06-20 12:33:45",0,0,9999,9999,0,0,0,0,0,0,0,0,1,1,1,1,0,Carrousel,0,0
1334,0B5MEVA001A45JC9V0000289,3551,"2023-06-20 12:37:12",0,0,9999,0,0,0,0,0,0,0,0,0,1,1,1,1,0,Carrousel,0,0
1335,0B5MEVA001A45JC9V0000289,3551,"2023-06-20 13:26:44",23.36,3.05,9999,9999,23,23,3893,3894,3894,3894,3894,3894,1,1,1,1,1,Carrousel,0,0
1336,0B5MEVA001A45JC9V0000248,3551,"2023-06-20 13:28:12",23.36,3.08,9999,9999,23,23,3894,3893,3893,3893,3895,3893,1,1,1,1,1,Carrousel,0,0
1337,0B5MEVA001A45JC9W0000411,3551,"2023-06-20 13:28:40",23.36,3.09,9999,9999,23,23,3894,3894,3894,3894,3893,3892,1,1,1,1,1,Carrousel,0,0
1338,0B5MEVA001A45JC9V0000119,3551,"2023-06-20 13:29:40",23.38,3.11,9999,9999,23,23,3894,3898,3899,3895,3895,3896,1,1,1,1,1,Carrousel,0,0
1339,0B5MEVA001A45JC9W0000403,3551,"2023-06-20 13:30:49",23.36,3.1,9999,9999,23,23,3894,3894,3892,3894,3892,3892,1,1,1,1,1,Carrousel,0,0
1340,0B5MEVA001A45JC9W0000286,3551,"2023-06-20 13:32:31",23.36,3.07,9999,9999,23,23,3893,3893,3892,3893,3894,3893,1,1,1,1,1,Carrousel,0,0
1341,0B5MEVA001A45JC9T0000154,3551,"2023-06-20 13:34:13",23.38,3.11,9999,9999,23,23,3900,3896,3893,3892,3895,3899,1,1,1,1,1,Carrousel,0,0
1342,0B5MEVA001A45JC9W0000355,3551,"2023-06-20 13:37:05",23.37,3.06,9999,9999,23,23,3895,3896,3894,3895,3894,3893,1,1,1,1,1,Carrousel,0,0
1343,0B5MEVA001A45JC9W0000329,3551,"2023-06-20 13:37:41",23.36,3.08,9999,9999,23,23,3892,3896,3890,3892,3895,3892,1,1,1,1,1,Carrousel,0,0
1344,0B5MEVA001A45JC9T0000174,3551,"2023-06-20 13:38:21",23.37,3.08,9999,9999,23,23,3892,3900,3894,3894,3894,3894,1,1,1,1,1,Carrousel,0,0
1345,0B5MEVA001A45JC9W0000362,3551,"2023-06-20 13:40:42",23.36,3.09,9999,9999,23,23,3895,3895,3894,3892,3893,3893,1,1,1,1,1,Carrousel,0,0
1346,0B5MEVA001A45JC9W0000361,3551,"2023-06-20 13:41:52",23.36,3.07,9999,9999,23,23,3893,3896,3896,3893,3890,3890,1,1,1,1,1,Carrousel,0,0
1347,0B5MEVA001A45JC9V0000270,3551,"2023-06-20 13:42:32",23.36,3.06,9999,9999,23,23,3895,3894,3893,3893,3893,3893,1,1,1,1,1,Carrousel,0,0
1348,0B5MEVA001A45JC9T0000198,3551,"2023-06-20 13:43:11",23.36,3.08,9999,9999,23,23,3892,3893,3885,3893,3893,3895,1,1,1,1,1,Carrousel,0,0
1349,0B5MEVA001A45JC9W0000400,3551,"2023-06-20 13:43:57",23.36,3.08,9999,9999,23,23,3893,3892,3894,3894,3892,3893,1,1,1,1,1,Carrousel,0,0
1350,0B5MEVA001A45JC9V0000359,3551,"2023-06-20 13:44:50",23.37,3.08,9999,9999,23,23,3894,3894,3894,3895,3894,3895,1,1,1,1,1,Carrousel,0,0
1351,0B5MEVA001A45JC9V0000416,3551,"2023-06-20 14:04:39",0,0,9999,0,0,0,0,0,0,0,0,0,1,1,1,1,0,Carrousel,0,0
1352,0B5MEVA001A45JC9V0000416,3551,"2023-06-20 14:14:14",23.36,3.08,9999,9999,23,23,3892,3893,3894,3893,3895,3894,1,1,1,1,1,Carrousel,0,0
1353,0B5MEVA001A45JC9V0000296,3551,"2023-06-20 14:14:42",23.36,3.06,9999,9999,23,23,3893,3894,3894,3892,3894,3894,1,1,1,1,1,Carrousel,0,0
1354,0B5MEVA001A45JC9V0000372,3551,"2023-06-20 14:15:15",23.36,3.1,9999,9999,23,23,3892,3893,3893,3892,3893,3895,1,1,1,1,1,Carrousel,0,0
1355,0B5MEVA001A45JC9V0000353,3551,"2023-06-20 14:16:28",23.37,3.08,9999,9999,23,23,3899,3892,3894,3894,3898,3894,1,1,1,1,1,Carrousel,0,0
1356,0B5MEVA001A45JC9V0000408,3551,"2023-06-20 14:17:31",23.36,3.07,9999,9999,23,23,3893,3892,3893,3893,3894,3894,1,1,1,1,1,Carrousel,0,0
1357,0B5MEVA001A45JC9V0000355,3551,"2023-06-20 14:18:20",23.36,3.06,9999,9999,23,23,3894,3892,3892,3892,3893,3892,1,1,1,1,1,Carrousel,0,0
1358,0B5MEVA001A45JC9V0000335,3551,"2023-06-20 14:20:17",23.36,3.07,9999,9999,23,23,3894,3893,3892,3894,3895,3894,1,1,1,1,1,Carrousel,0,0
1359,0B5MEVA001A45JC9V0000332,3551,"2023-06-20 14:21:27",23.36,3.07,9999,9999,23,23,3893,3893,3892,3892,3894,3894,1,1,1,1,1,Carrousel,0,0
1360,0B5MEVA001A45JC9T0000186,3551,"2023-06-20 14:22:17",23.37,3.08,9999,9999,23,23,3895,3898,3894,3894,3895,3895,1,1,1,1,1,Carrousel,0,0
1361,0B5MEVA001A45JC9T0000053,3551,"2023-06-20 14:24:57",23.37,3.1,9999,9999,23,23,3895,3899,3893,3894,3893,3894,1,1,1,1,1,Carrousel,0,0
1362,0B5MEVA001A45JC9T0000063,3551,"2023-06-20 14:26:37",23.36,3.09,9999,9999,23,23,3896,3893,3890,3894,3893,3893,1,1,1,1,1,Carrousel,0,0
1363,0B5MEVA001A45JC9T0000050,3551,"2023-06-20 14:27:28",23.36,3.08,9999,9999,23,23,3893,3893,3893,3895,3893,3893,1,1,1,1,1,Carrousel,0,0
1364,0B5MEVA001A45JC9T0000008,3551,"2023-06-20 14:29:08",23.36,3.05,9999,9999,23,23,3892,3893,3893,3893,3892,3893,1,1,1,1,1,Carrousel,0,0
1365,0B5MEVA001A45JC9W0000294,3551,"2023-06-20 15:10:50",23.36,3.07,9999,9999,23,23,3893,3893,3892,3892,3890,3890,1,1,1,1,1,Carrousel,0,0
1366,0B5MEVA001A45JC9T0000054,3551,"2023-06-20 15:11:25",23.37,3.09,9999,9999,23,23,3895,3894,3894,3893,3894,3894,1,1,1,1,1,Carrousel,0,0
1367,0B5MEVA001A45JC9T0000064,3551,"2023-06-20 15:11:59",23.37,3.09,9999,9999,23,23,3894,3893,3893,3892,3896,3895,1,1,1,1,1,Carrousel,0,0
1368,0B5MEVA001A45JC9T0000066,3551,"2023-06-20 15:12:40",23.37,3.07,9999,9999,23,23,3894,3895,3896,3894,3893,3895,1,1,1,1,1,Carrousel,0,0
1369,0B5MEVA001A45JC9T0000055,3551,"2023-06-20 15:13:22",23.36,3.07,9999,9999,23,23,3893,3892,3893,3892,3893,3893,1,1,1,1,1,Carrousel,0,0
1370,0B5MEVA001A45JC9T0000042,3551,"2023-06-20 15:14:00",23.38,3.09,9999,9999,23,23,3898,3901,3892,3893,3895,3896,1,1,1,1,1,Carrousel,0,0
1371,0B5MEVA000A46JCCW0000074,3551,"2023-06-20 15:15:39",23.36,3.07,9999,9999,23,23,3895,3893,3894,3893,3892,3893,1,1,1,1,1,Carrousel,0,0
1372,0B5MEVA001A45JC9T0000065,3551,"2023-06-20 15:16:27",23.36,3.08,9999,9999,23,23,3893,3894,3890,3894,3893,3890,1,1,1,1,1,Carrousel,0,0
1373,0B5MEVA000A46JCCV0000386,3551,"2023-06-20 15:17:53",23.38,3.09,9999,9999,23,23,3898,3896,3896,3896,3896,3898,1,1,1,1,1,Carrousel,0,0
1374,0B5MEVA001A45JCA30000090,3551,"2023-06-20 15:18:54",23.37,3.09,9999,9999,23,23,3895,3896,3895,3895,3892,3894,1,1,1,1,1,Carrousel,0,0
1375,0B5MEVA000A46JCCW0000380,3551,"2023-06-20 15:19:59",23.39,3.06,9999,9999,23,23,3899,3900,3898,3898,3898,3898,1,1,1,1,1,Carrousel,0,0
1376,0B5MEVA000A46JCCW0000333,3551,"2023-06-20 15:21:03",23.4,3.06,9999,9999,23,23,3898,3900,3900,3899,3899,3899,1,1,1,1,1,Carrousel,0,0
1377,0B5MEVA000A46JCCW0000258,3551,"2023-06-20 15:21:59",23.39,3.09,9999,9999,0,0,0,0,0,0,0,0,1,1,1,1,0,Carrousel,0,0
1378,0B5MEVA000A46JCCW0000258,3551,"2023-06-20 15:30:22",23.39,3.08,9999,9999,23,23,3900,3898,3899,3899,3898,3899,1,1,1,1,1,Carrousel,0,0
1379,0B5MEVA000A46JCCW0000384,3551,"2023-06-21 10:52:57",23.39,3.06,9999,9999,24,24,3899,3899,3898,3899,3899,3898,1,1,1,1,1,Carrousel,0,0
1380,0B5MEVA000A46JCCW0000278,3551,"2023-06-21 10:56:59",23.39,3.09,9999,9999,23,23,3898,3899,3900,3900,3898,3899,1,1,1,1,1,Carrousel,0,0
1381,0B5MEVA000A46JCCW0000242,3551,"2023-06-21 11:06:16",23.39,3.07,9999,9999,24,24,3898,3899,3896,3895,3896,3899,1,1,1,1,1,Carrousel,0,0
1382,0B5MEVA000A46JCCW0000203,3551,"2023-06-21 11:07:09",23.39,3.07,9999,9999,23,23,3899,3898,3900,3899,3899,3895,1,1,1,1,1,Carrousel,0,0
1383,0B5MEVA000A46JCCW0000237,3551,"2023-06-21 11:07:39",23.39,3.06,9999,9999,24,24,3899,3895,3899,3899,3898,3898,1,1,1,1,1,Carrousel,0,0
1384,0B5MEVA000A46JCCW0000373,3551,"2023-06-21 11:09:36",23.39,3.05,9999,9999,0,0,0,0,0,0,0,0,1,1,1,1,0,Carrousel,0,0
1385,0B5MEVA000A46JCCW0000331,3551,"2023-06-21 11:10:22",23.39,3.07,9999,9999,24,23,3898,3896,3898,3896,3895,3898,1,1,1,1,1,Carrousel,0,0
1386,0B5MEVA000A46JCCW0000374,3551,"2023-06-21 11:12:33",23.4,3.06,9999,9999,23,23,3898,3900,3899,3899,3899,3899,1,1,1,1,1,Carrousel,0,0
1387,0B5MEVA001A45JC9Y0000503,3551,"2023-06-21 11:13:48",23.35,3.06,9999,9999,23,23,3893,3893,3892,3889,3894,3892,1,1,1,1,1,Carrousel,0,0
1389,0B5MEVA001A45JC9Y0000531,3551,"2023-06-21 11:15:47",23.36,3.08,9999,9999,23,23,3893,3892,3892,3894,3895,3893,1,1,1,1,1,Carrousel,0,0
1390,0B5MEVA001A45JC9Y0000501,3551,"2023-06-21 11:17:19",23.35,3.1,9999,9999,23,23,3889,3896,3892,3883,3895,3892,1,1,1,1,1,Carrousel,0,0
1391,0B5MEVA000A46JCCW0000373,3551,"2023-06-21 11:17:40",23.39,3.05,9999,9999,23,23,3898,3899,3899,3899,3896,3899,1,1,1,1,1,Carrousel,0,0
1392,0B5MEVA001A45JC9Y0000469,3551,"2023-06-21 11:19:37",23.35,3.06,9999,9999,23,23,3890,3890,3892,3890,3890,3894,1,1,1,1,1,Carrousel,0,0
1393,0B5MEVA001A45JC9X0000259,3551,"2023-06-21 11:21:42",23.36,3.1,9999,9999,23,23,3892,3892,3895,3895,3893,3892,1,1,1,1,1,Carrousel,0,0
1394,0B5MEVA001A45JC9Y0000488,3551,"2023-06-21 11:22:17",23.36,3.05,9999,9999,23,23,3893,3893,3892,3894,3892,3892,1,1,1,1,1,Carrousel,0,0
1396,0B5MEVA001A45JC9T0000108,3551,"2023-06-21 11:27:32",23.37,3.06,9999,9999,23,23,3894,3899,3899,3893,3893,3893,1,1,1,1,1,Carrousel,0,0
1398,0B5MEVA001A45JC9V0000060,3551,"2023-06-21 11:35:13",23.36,3.08,9999,9999,0,0,0,0,0,0,0,0,1,1,1,1,0,Carrousel,0,0
1399,0B5MEVA001A45JC9V0000060,3551,"2023-06-21 11:37:34",23.36,3.08,9999,9999,0,0,0,0,0,0,0,0,1,1,1,1,0,Carrousel,0,0
1400,0B5MEVA001A45JC9V0000266,3551,"2023-06-21 11:41:04",23.37,3.08,9999,9999,0,0,0,0,0,0,0,0,1,1,1,1,0,Carrousel,0,0
1401,0B5MEVA001A45JC9V0000060,3551,"2023-06-21 11:44:46",23.36,3.08,9999,9999,23,23,3894,3894,3894,3892,3893,3892,1,1,1,1,1,Carrousel,0,0
1402,0B5MEVA001A45JC9V0000266,3551,"2023-06-21 12:44:02",23.37,3.07,9999,9999,23,23,3895,3894,3894,3894,3893,3893,1,1,1,1,1,Carrousel,0,0
1403,0B5MEVA001A45JC9T0000096,3551,"2023-06-21 12:46:37",23.36,3.06,9999,9999,23,23,3892,3892,3893,3892,3892,3894,1,1,1,1,1,Carrousel,0,0
1404,0B5MEVA001A45JC9V0000345,3551,"2023-06-21 12:47:06",23.37,3.09,9999,9999,23,23,3898,3894,3894,3894,3895,3892,1,1,1,1,1,Carrousel,0,0
1405,0B5MEVA001A45JC9V0000343,3551,"2023-06-21 12:52:08",23.37,3.08,9999,9999,23,23,3895,3893,3893,3899,3892,3892,1,1,1,1,1,Carrousel,0,0
1406,0B5MEVA001A45JC9V0000062,3551,"2023-06-21 12:54:29",23.37,3.09,9999,9999,23,23,3892,3893,3900,3893,3893,3893,1,1,1,1,1,Carrousel,0,0
1407,0B5MEVA001A45JC9V0000317,3551,"2023-06-21 12:56:09",23.37,3.08,9999,9999,23,23,3895,3893,3893,3898,3894,3894,1,1,1,1,1,Carrousel,0,0
1408,0B5MEVA001A45JC9V0000276,3551,"2023-06-21 12:57:50",23.36,3.05,9999,9999,23,23,3893,3894,3893,3895,3892,3892,1,1,1,1,1,Carrousel,0,0
1409,0B5MEVA001A45JC9V0000344,3551,"2023-06-21 12:58:58",23.37,3.07,9999,9999,23,23,3896,3895,3895,3895,3894,3895,1,1,1,1,1,Carrousel,0,0
1410,0B5MEVA001A45JC9T0000048,3551,"2023-06-21 12:59:59",23.36,3.08,9999,9999,23,23,3890,3893,3893,3892,3894,3892,1,1,1,1,1,Carrousel,0,0
1411,0B5MEVA001A45JC9V0000057,3551,"2023-06-21 13:01:27",23.38,3.09,9999,9999,205,205,1554,1554,1554,1554,1554,1554,1,1,1,1,0,Carrousel,0,0
1412,0B5MEVA001A45JC9W0000414,3551,"2023-06-21 13:01:55",23.37,3.06,9999,9999,23,23,3892,3893,3894,3894,3894,3892,1,1,1,1,1,Carrousel,0,0
1413,0B5MEVA001A45JC9W0000442,3551,"2023-06-21 13:03:16",23.35,3.08,9999,9999,0,0,0,0,0,0,0,0,1,1,1,1,0,Carrousel,0,0
1414,0B5MEVA001A45JC9W0000347,3551,"2023-06-21 13:04:22",23.36,3.08,9999,9999,23,23,3893,3894,3893,3893,3893,3893,1,1,1,1,1,Carrousel,0,0
1415,0B5MEVA001A45JC9V0000057,3551,"2023-06-21 13:13:03",23.38,3.09,9999,9999,23,23,3898,3898,3895,3895,3896,3890,1,1,1,1,1,Carrousel,0,0
1416,0B5MEVA001A45JC9W0000442,3551,"2023-06-21 13:14:08",23.35,3.09,9999,9999,24,24,3890,3893,3890,3893,3892,3892,1,1,1,1,1,Carrousel,0,0
1417,0B5MEVA001A45JC9W0000353,3551,"2023-06-21 13:44:56",23.35,3.05,9999,9999,24,23,3892,3892,3894,3890,3892,3889,1,1,1,1,1,Carrousel,0,0
1418,0B5MEVA001A45JC9W0000239,3551,"2023-06-21 13:45:37",23.36,3.06,9999,9999,23,24,3895,3892,3893,3894,3892,3893,1,1,1,1,1,Carrousel,0,0
1419,0B5MEVA001A45JC9W0000375,3551,"2023-06-21 13:47:05",23.37,3.08,9999,9999,24,23,3898,3894,3893,3892,3892,3899,1,1,1,1,1,Carrousel,0,0
1420,0B5MEVA001A45JC9X0000116,3551,"2023-06-21 13:47:51",23.36,3.08,9999,9999,23,23,3893,3895,3892,3895,3893,3892,1,1,1,1,1,Carrousel,0,0
1421,0B5MEVA001A45JC9W0000374,3551,"2023-06-21 13:48:46",23.36,3.05,9999,9999,24,23,3894,3893,3894,3893,3892,3893,1,1,1,1,1,Carrousel,0,0
1422,0B5MEVA001A45JC9X0000142,3551,"2023-06-21 13:49:31",23.35,3.09,9999,9999,24,23,3893,3890,3892,3894,3890,3892,1,1,1,1,1,Carrousel,0,0
1423,0B5MEVA001A45JC9W0000443,3551,"2023-06-21 13:51:19",23.36,3.09,9999,9999,24,23,3892,3892,3892,3889,3893,3893,1,1,1,1,1,Carrousel,0,0
1424,0B5MEVA001A45JC9X0000206,3551,"2023-06-21 13:52:22",23.36,3.08,9999,9999,23,24,3895,3894,3893,3893,3890,3894,1,1,1,1,1,Carrousel,0,0
1425,0B5MEVA001A45JC9W0000358,3551,"2023-06-21 13:53:35",23.35,3.08,9999,9999,24,24,3892,3890,3893,3892,3892,3894,1,1,1,1,1,Carrousel,0,0
1426,0B5MEVA001A45JC9W0000380,3551,"2023-06-21 13:54:37",23.36,3.07,9999,9999,24,24,3894,3894,3896,3892,3893,3890,1,1,1,1,1,Carrousel,0,0
1427,0B5MEVA001A45JC9W0000322,3551,"2023-06-21 13:55:43",23.35,3.05,9999,9999,24,24,3890,3894,3894,3893,3890,3892,1,1,1,1,1,Carrousel,0,0
1428,0B5MEVA001A45JC9W0000357,3551,"2023-06-21 13:56:29",23.35,3.09,9999,9999,24,24,3894,3893,3893,3893,3888,3892,1,1,1,1,1,Carrousel,0,0
1429,0B5MEVA001A45JC9W0000377,3551,"2023-06-21 13:57:11",23.36,3.08,9999,9999,24,23,3890,3893,3893,3892,3893,3893,1,1,1,1,1,Carrousel,0,0
1430,0B5MEVA001A45JC9W0000351,3551,"2023-06-21 13:58:21",23.34,3.04,9999,9999,24,24,3884,3890,3889,3888,3892,3892,1,1,1,1,1,Carrousel,0,0
1431,0B5MEVA001A45JC9W0000346,3551,"2023-06-21 14:00:05",23.36,3.07,9999,9999,24,24,3896,3892,3894,3895,3893,3893,1,1,1,1,1,Carrousel,0,0
1432,0B5MEVA001A45JC9V0000407,3551,"2023-06-21 14:02:43",23.35,3.06,9999,9999,0,0,0,0,0,0,0,0,1,1,1,1,0,Carrousel,0,0
1433,0B5MEVA001A45JC9V0000407,3551,"2023-06-21 14:10:56",23.35,3.06,9999,9999,24,24,3893,3890,3890,3890,3892,3890,1,1,1,1,1,Carrousel,0,0
1434,0B5MEVA001A45JC9W0000085,3551,"2023-06-22 09:55:45",23.36,3.09,9999,9999,23,23,3893,3890,3892,3895,3896,3892,1,1,1,1,1,Carrousel,0,0
1435,0B5MEVA001A45JC9W0000354,3551,"2023-06-22 09:57:44",23.35,3.07,9999,9999,22,22,3893,3892,3893,3890,3893,3892,1,1,1,1,1,Carrousel,0,0
1436,0B5MEVA001A45JC9V0000394,3551,"2023-06-22 10:00:29",23.35,3.11,9999,9999,23,23,3893,3890,3893,3893,3889,3893,1,1,1,1,1,Carrousel,0,0
1437,0B5MEVA001A45JC9W0000295,3551,"2023-06-22 10:00:48",23.36,3.08,9999,9999,23,22,3894,3892,3892,3893,3892,3890,1,1,1,1,1,Carrousel,0,0
1438,0B5MEVA001A45JC9V0000398,3551,"2023-06-22 10:01:24",23.35,3.08,9999,9999,0,0,0,0,0,0,0,0,1,1,1,1,0,Carrousel,0,0
1439,0B5MEVA001A45JC9W0000334,3551,"2023-06-22 10:02:07",23.36,3.09,9999,9999,0,0,0,0,0,0,0,0,1,1,1,1,0,Carrousel,0,0
1440,0B5MEVA001A45JC9T0000152,3551,"2023-06-22 10:02:37",23.37,3.11,9999,9999,23,22,3896,3894,3894,3893,3892,3898,1,1,1,1,1,Carrousel,0,0
1441,0B5MEVA001A45JC9W0000014,3551,"2023-06-22 10:04:20",23.36,3.06,9999,9999,23,22,3893,3894,3893,3890,3892,3894,1,1,1,1,1,Carrousel,0,0
1442,0B5MEVA001A45JC9V0000348,3551,"2023-06-22 10:04:48",23.37,3.07,9999,9999,23,23,3895,3896,3893,3896,3898,3893,1,1,1,1,1,Carrousel,0,0
1443,0B5MEVA001A45JC9V0000049,3551,"2023-06-22 10:05:41",23.36,3.07,9999,9999,23,23,3895,3894,3892,3894,3892,3892,1,1,1,1,1,Carrousel,0,0
1444,0B5MEVA001A45JC9W0000285,3551,"2023-06-22 10:06:38",23.35,3.07,9999,9999,23,23,3893,3892,3892,3892,3892,3889,1,1,1,1,1,Carrousel,0,0
1445,0B5MEVA001A45JC9V0000398,3551,"2023-06-22 10:07:21",23.35,3.08,9999,9999,0,0,0,0,0,0,0,0,1,1,1,1,0,Carrousel,0,0
1446,0B5MEVA001A45JC9W0000334,3551,"2023-06-22 10:09:31",23.36,3.09,9999,9999,0,0,0,0,0,0,0,0,1,1,1,1,0,Carrousel,0,0
1447,0B5MEVA001A45JC9W0000073,3551,"2023-06-22 10:11:10",23.36,3.08,9999,9999,22,22,3893,3894,3890,3895,3895,3890,1,1,1,1,1,Carrousel,0,0
1448,0B5MEVA001A45JC9W0000031,3551,"2023-06-22 10:12:14",23.36,3.07,9999,9999,23,22,3892,3894,3893,3893,3890,3894,1,1,1,1,1,Carrousel,0,0
1449,0B5MEVA001A45JC9T0000071,3551,"2023-06-22 10:13:21",23.37,3.08,9999,9999,22,23,3895,3893,3896,3895,3895,3894,1,1,1,1,1,Carrousel,0,0
1450,0B5MEVA001A45JC9V0000397,3551,"2023-06-22 10:14:50",23.37,3.09,9999,9999,23,23,3894,3895,3896,3893,3894,3894,1,1,1,1,1,Carrousel,0,0
1451,0B5MEVA001A45JC9V0000398,3551,"2023-06-22 10:17:09",23.35,3.08,9999,9999,23,23,3893,3890,3890,3893,3893,3892,1,1,1,1,1,Carrousel,0,0
1452,0B5MEVA001A45JC9W0000334,3551,"2023-06-22 10:18:16",23.36,3.09,9999,9999,22,22,3893,3892,3894,3890,3893,3894,1,1,1,1,1,Carrousel,0,0
1453,0B5MEVA001A45JC9W0000054,3551,"2023-06-22 10:19:11",23.36,3.06,9999,9999,22,23,3895,3892,3893,3893,3890,3893,1,1,1,1,1,Carrousel,0,0
1454,0B5MEVA001A45JC9V0000391,3551,"2023-06-23 08:34:01",23.36,3.04,9999,9999,23,23,3893,3892,3895,3892,3894,3893,1,1,1,1,1,Carrousel,0,0
1455,0B5MEVA001A45JC9V0000388,3551,"2023-06-23 08:34:41",23.35,3.07,9999,9999,23,23,3889,3892,3893,3890,3893,3893,1,1,1,1,1,Carrousel,0,0
1456,0B5MEVA001A45JC9W0000033,3551,"2023-06-23 08:35:50",23.36,3.12,9999,9999,0,0,0,0,0,0,0,0,1,1,1,1,0,Carrousel,0,0
1458,0B5MEVA001A45JC9V0000381,3551,"2023-06-23 08:37:45",23.36,3.07,9999,9999,23,23,3893,3894,3894,3893,3890,3890,1,1,1,1,1,Carrousel,0,0
